ip,port,username,password,protocols,ping,detected,organisation,country,isocode,latitude,longitude,asn,connections,uptime,dateAdded,lastTested,lastSuccess,detection,provider
181.129.62.2,47377,,,"[ProtocolDataType(type=socks4, port=47377, tls=true, autoRead=[false])]",,true,"EPM Telecomunicaciones S.A. E.S.P",Colombia,CO,6.252900123596191,-75.5645980834961,AS8065,"PerformanceConnectData(aws_NA=EndpointServerData(ping=482, connections=ConnectionAttempts(success=1124, fail=6178), uptime=15.0%), ora_UK=EndpointServerData(ping=622, connections=ConnectionAttempts(success=720, fail=6589), uptime=9.0%), ora_JP=EndpointServerData(ping=1233, connections=ConnectionAttempts(success=1354, fail=5941), uptime=18.0%), ms_HK=EndpointServerData(ping=884, connections=ConnectionAttempts(success=605, fail=6693), uptime=8.0%))",,"2022-11-02 00:05:05.0","2022-11-02 00:06:38.0",,,
181.129.70.82,44357,,,"[ProtocolDataType(type=socks4, port=44357, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=46752, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=46752, tls=true, autoRead=[false])]",,true,"EPM Telecomunicaciones S.A. E.S.P",Colombia,CO,6.252900123596191,-75.5645980834961,AS8065,"PerformanceConnectData(aws_NA=EndpointServerData(ping=3083, connections=ConnectionAttempts(success=1522, fail=19974), uptime=7.0%), ora_UK=EndpointServerData(ping=597, connections=ConnectionAttempts(success=1031, fail=20459), uptime=4.0%), ora_JP=EndpointServerData(ping=2991, connections=ConnectionAttempts(success=1469, fail=20049), uptime=6.0%), ms_HK=EndpointServerData(ping=6207, connections=ConnectionAttempts(success=1197, fail=20292), uptime=5.0%))",,"2022-11-01 23:54:11.0","2022-11-02 00:07:52.0",,,
181.129.74.58,40667,,,"[ProtocolDataType(type=http, port=40667, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=40667, tls=true, autoRead=[false]), ProtocolDataType(type=socks4, port=30431, tls=true, autoRead=[false])]",,true,"EPM Telecomunicaciones S.A. E.S.P",Colombia,CO,6.252900123596191,-75.5645980834961,AS8065,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2506, connections=ConnectionAttempts(success=1448, fail=19805), uptime=6.0%), ora_UK=EndpointServerData(ping=587, connections=ConnectionAttempts(success=1096, fail=20187), uptime=5.0%), ora_JP=EndpointServerData(ping=3571, connections=ConnectionAttempts(success=1607, fail=19663), uptime=7.0%), ms_HK=EndpointServerData(ping=3563, connections=ConnectionAttempts(success=1195, fail=20082), uptime=5.0%))",,"2022-11-01 23:51:34.0","2022-11-02 00:07:38.0",,,
181.129.98.146,8080,,,"[ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false])]",,true,"EPM Telecomunicaciones S.A. E.S.P",Colombia,CO,6.028200149536133,-75.43589782714844,AS8065,"PerformanceConnectData(aws_NA=EndpointServerData(ping=4827, connections=ConnectionAttempts(success=988, fail=13533), uptime=6.0%), ora_UK=EndpointServerData(ping=2861, connections=ConnectionAttempts(success=768, fail=13733), uptime=5.0%), ora_JP=EndpointServerData(ping=1423, connections=ConnectionAttempts(success=1046, fail=13459), uptime=7.0%), ms_HK=EndpointServerData(ping=4220, connections=ConnectionAttempts(success=1026, fail=13457), uptime=7.0%))",,"2022-11-02 00:06:59.0","2022-11-02 00:07:53.0",,,
181.129.138.114,30838,,,"[ProtocolDataType(type=https, port=30838, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=30838, tls=true, autoRead=[false]), ProtocolDataType(type=socks4, port=32185, tls=true, autoRead=[false])]",,true,"EPM Telecomunicaciones S.A. E.S.P",Colombia,CO,6.252900123596191,-75.5645980834961,AS8065,"PerformanceConnectData(aws_NA=EndpointServerData(ping=5144, connections=ConnectionAttempts(success=1665, fail=19689), uptime=7.0%), ora_UK=EndpointServerData(ping=604, connections=ConnectionAttempts(success=997, fail=20342), uptime=4.0%), ora_JP=EndpointServerData(ping=7427, connections=ConnectionAttempts(success=1795, fail=19577), uptime=8.0%), ms_HK=EndpointServerData(ping=6860, connections=ConnectionAttempts(success=1281, fail=20090), uptime=5.0%))",,"2022-11-02 00:03:53.0","2022-11-02 00:07:08.0",,,
181.129.144.59,3629,,,"[ProtocolDataType(type=socks4, port=3629, tls=true, autoRead=[false])]",,true,"EPM Telecomunicaciones S.A. E.S.P",Colombia,CO,11.007100105285645,-74.80919647216797,AS8065,"PerformanceConnectData(aws_NA=EndpointServerData(ping=396, connections=ConnectionAttempts(success=1106, fail=6128), uptime=15.0%), ora_UK=EndpointServerData(ping=526, connections=ConnectionAttempts(success=754, fail=6483), uptime=10.0%), ora_JP=EndpointServerData(ping=691, connections=ConnectionAttempts(success=1276, fail=5948), uptime=17.0%), ms_HK=EndpointServerData(ping=795, connections=ConnectionAttempts(success=652, fail=6574), uptime=9.0%))",,"2022-11-01 23:56:29.0","2022-11-02 00:04:53.0",,,
181.129.183.19,53281,,,"[ProtocolDataType(type=https, port=53281, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=53281, tls=true, autoRead=[false])]",,true,"EPM Telecomunicaciones S.A. E.S.P",Colombia,CO,6.252900123596191,-75.5645980834961,AS8065,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1518, connections=ConnectionAttempts(success=1555, fail=12974), uptime=10.0%), ora_UK=EndpointServerData(ping=1822, connections=ConnectionAttempts(success=1079, fail=13433), uptime=7.0%), ora_JP=EndpointServerData(ping=5119, connections=ConnectionAttempts(success=1574, fail=12939), uptime=10.0%), ms_HK=EndpointServerData(ping=3183, connections=ConnectionAttempts(success=1643, fail=12901), uptime=11.0%))",,"2022-11-02 00:02:16.0","2022-11-02 00:07:08.0",,,
181.143.106.162,52151,,,"[ProtocolDataType(type=https, port=52151, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=52151, tls=true, autoRead=[false])]",,true,"EPM Telecomunicaciones S.A. E.S.P",Colombia,CO,6.252900123596191,-75.5645980834961,AS8065,"PerformanceConnectData(aws_NA=EndpointServerData(ping=6733, connections=ConnectionAttempts(success=972, fail=13515), uptime=6.0%), ora_UK=EndpointServerData(ping=3515, connections=ConnectionAttempts(success=651, fail=13813), uptime=4.0%), ora_JP=EndpointServerData(ping=2423, connections=ConnectionAttempts(success=1035, fail=13474), uptime=7.0%), ms_HK=EndpointServerData(ping=3157, connections=ConnectionAttempts(success=1053, fail=13444), uptime=7.0%))",,"2022-11-01 23:59:30.0","2022-11-02 00:05:52.0",,,
181.143.191.138,999,,,"[ProtocolDataType(type=http, port=999, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=999, tls=true, autoRead=[false])]",,true,"EPM Telecomunicaciones S.A. E.S.P",Colombia,CO,4.60890007019043,-74.09429931640625,AS8065,"PerformanceConnectData(aws_NA=EndpointServerData(ping=5107, connections=ConnectionAttempts(success=851, fail=13563), uptime=5.0%), ora_UK=EndpointServerData(ping=954, connections=ConnectionAttempts(success=668, fail=13726), uptime=4.0%), ora_JP=EndpointServerData(ping=6979, connections=ConnectionAttempts(success=924, fail=13474), uptime=6.0%), ms_HK=EndpointServerData(ping=2956, connections=ConnectionAttempts(success=904, fail=13481), uptime=6.0%))",,"2022-11-02 00:02:49.0","2022-11-02 00:07:38.0",,,
181.143.204.98,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"EPM Telecomunicaciones S.A. E.S.P",Colombia,CO,11.239899635314941,-74.19509887695312,AS8065,"PerformanceConnectData(aws_NA=EndpointServerData(ping=423, connections=ConnectionAttempts(success=700, fail=6591), uptime=9.0%), ora_UK=EndpointServerData(ping=534, connections=ConnectionAttempts(success=573, fail=6729), uptime=7.0%), ora_JP=EndpointServerData(ping=725, connections=ConnectionAttempts(success=878, fail=6413), uptime=12.0%), ms_HK=EndpointServerData(ping=804, connections=ConnectionAttempts(success=452, fail=6853), uptime=6.0%))",,"2022-11-02 00:00:47.0","2022-11-02 00:07:08.0",,,
181.176.161.39,999,,,"[ProtocolDataType(type=https, port=999, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=999, tls=true, autoRead=[false])]",,true,"VIETTEL PERÚ S.A.C",Peru,PE,-9.53380012512207,-77.5344009399414,AS262210,"PerformanceConnectData(aws_NA=EndpointServerData(ping=4377, connections=ConnectionAttempts(success=1280, fail=13239), uptime=8.0%), ora_UK=EndpointServerData(ping=2951, connections=ConnectionAttempts(success=864, fail=13660), uptime=5.0%), ora_JP=EndpointServerData(ping=3443, connections=ConnectionAttempts(success=1247, fail=13269), uptime=8.0%), ms_HK=EndpointServerData(ping=7158, connections=ConnectionAttempts(success=1273, fail=13231), uptime=8.0%))",,"2022-11-02 00:06:42.0","2022-11-02 00:06:53.0",,,
181.176.221.151,9812,,,"[ProtocolDataType(type=https, port=9812, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=9812, tls=true, autoRead=[false])]",,true,"VIETTEL PERÚ S.A.C",Peru,PE,-4.103499889373779,-81.0458984375,AS262210,"PerformanceConnectData(aws_NA=EndpointServerData(ping=3476, connections=ConnectionAttempts(success=1295, fail=13250), uptime=8.0%), ora_UK=EndpointServerData(ping=4274, connections=ConnectionAttempts(success=915, fail=13631), uptime=6.0%), ora_JP=EndpointServerData(ping=1864, connections=ConnectionAttempts(success=1322, fail=13202), uptime=9.0%), ms_HK=EndpointServerData(ping=1136, connections=ConnectionAttempts(success=1271, fail=13245), uptime=8.0%))",,"2022-11-02 00:00:48.0","2022-11-02 00:07:38.0",,,
181.188.156.171,8080,,,"[ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=3128, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=3128, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false])]",,true,"Telefónica Celular de Bolivia S.A",Bolivia,BO,-17.0,-65.0,AS27882,"PerformanceConnectData(aws_NA=EndpointServerData(ping=4393, connections=ConnectionAttempts(success=1262, fail=27620), uptime=4.0%), ora_UK=EndpointServerData(ping=8077, connections=ConnectionAttempts(success=791, fail=28086), uptime=2.0%), ora_JP=EndpointServerData(ping=7346, connections=ConnectionAttempts(success=1219, fail=27657), uptime=4.0%), ms_HK=EndpointServerData(ping=2233, connections=ConnectionAttempts(success=1201, fail=27663), uptime=4.0%))",,"2022-11-02 00:06:06.0","2022-11-02 00:07:53.0",,,
181.188.166.82,8080,,,"[ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false])]",,true,"Telefónica Celular de Bolivia S.A",Bolivia,BO,-17.0,-65.0,AS27882,"PerformanceConnectData(aws_NA=EndpointServerData(ping=3115, connections=ConnectionAttempts(success=865, fail=13661), uptime=5.0%), ora_UK=EndpointServerData(ping=9221, connections=ConnectionAttempts(success=744, fail=13764), uptime=5.0%), ora_JP=EndpointServerData(ping=3035, connections=ConnectionAttempts(success=927, fail=13596), uptime=6.0%), ms_HK=EndpointServerData(ping=2803, connections=ConnectionAttempts(success=881, fail=13626), uptime=6.0%))",,"2022-11-01 23:57:49.0","2022-11-02 00:07:38.0",,,
181.193.140.2,6969,,,"[ProtocolDataType(type=socks4, port=6969, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false])]",,true,,"Costa Rica",CR,9.933300018310547,-84.08450317382812,AS11830,"PerformanceConnectData(aws_NA=EndpointServerData(ping=479, connections=ConnectionAttempts(success=695, fail=6620), uptime=9.0%), ora_UK=EndpointServerData(ping=623, connections=ConnectionAttempts(success=524, fail=6776), uptime=7.0%), ora_JP=EndpointServerData(ping=852, connections=ConnectionAttempts(success=816, fail=6477), uptime=11.0%), ms_HK=EndpointServerData(ping=1795, connections=ConnectionAttempts(success=456, fail=6850), uptime=6.0%))",,"2022-11-02 00:07:43.0","2022-11-02 00:07:52.0",,,
181.198.32.212,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[false])]",,true,"Clientes Quito",Ecuador,EC,-0.2143000066280365,-78.50170135498047,AS27947,"PerformanceConnectData(aws_NA=EndpointServerData(ping=541, connections=ConnectionAttempts(success=91, fail=7167), uptime=1.0%), ora_UK=EndpointServerData(ping=624, connections=ConnectionAttempts(success=48, fail=7201), uptime=0.0%), ora_JP=EndpointServerData(ping=893, connections=ConnectionAttempts(success=149, fail=7110), uptime=2.0%), ms_HK=EndpointServerData(ping=938, connections=ConnectionAttempts(success=67, fail=7182), uptime=0.0%))",,"2022-11-01 23:58:37.0","2022-11-02 00:08:07.0",,,
181.198.62.154,999,,,"[ProtocolDataType(type=https, port=999, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=999, tls=true, autoRead=[false])]",,true,"Clientes Manta",Ecuador,EC,-1.0541000366210938,-80.44860076904297,AS27947,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2149, connections=ConnectionAttempts(success=1165, fail=13364), uptime=8.0%), ora_UK=EndpointServerData(ping=4636, connections=ConnectionAttempts(success=822, fail=13665), uptime=5.0%), ora_JP=EndpointServerData(ping=6315, connections=ConnectionAttempts(success=1220, fail=13273), uptime=8.0%), ms_HK=EndpointServerData(ping=3158, connections=ConnectionAttempts(success=1126, fail=13411), uptime=7.0%))",,"2022-11-02 00:00:54.0","2022-11-02 00:06:23.0",,,
181.198.111.122,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"Clientes Quito",Ecuador,EC,-1.0499999523162842,-79.61669921875,AS27947,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1108, connections=ConnectionAttempts(success=469, fail=6799), uptime=6.0%), ora_UK=EndpointServerData(ping=656, connections=ConnectionAttempts(success=355, fail=6923), uptime=4.0%), ora_JP=EndpointServerData(ping=827, connections=ConnectionAttempts(success=564, fail=6718), uptime=7.0%), ms_HK=EndpointServerData(ping=1220, connections=ConnectionAttempts(success=281, fail=7008), uptime=3.0%))",,"2022-11-01 23:53:10.0","2022-11-02 00:05:08.0",,,
181.204.12.122,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"Colombia Móvil",Colombia,CO,10.401300430297852,-75.52670288085938,AS8065,"PerformanceConnectData(aws_NA=EndpointServerData(ping=415, connections=ConnectionAttempts(success=778, fail=6396), uptime=10.0%), ora_UK=EndpointServerData(ping=521, connections=ConnectionAttempts(success=522, fail=6650), uptime=7.0%), ora_JP=EndpointServerData(ping=678, connections=ConnectionAttempts(success=995, fail=6172), uptime=13.0%), ms_HK=EndpointServerData(ping=802, connections=ConnectionAttempts(success=430, fail=6756), uptime=5.0%))",,"2022-11-02 00:01:24.0","2022-11-02 00:01:38.0",,,
181.204.96.178,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,false,"Colombia Móvil",Colombia,CO,11.007100105285645,-74.80919647216797,AS8065,"PerformanceConnectData(aws_NA=EndpointServerData(ping=434, connections=ConnectionAttempts(success=179, fail=6921), uptime=2.0%), ora_UK=EndpointServerData(ping=568, connections=ConnectionAttempts(success=92, fail=6996), uptime=1.0%), ora_JP=EndpointServerData(ping=696, connections=ConnectionAttempts(success=322, fail=6777), uptime=4.0%), ms_HK=EndpointServerData(ping=835, connections=ConnectionAttempts(success=44, fail=7057), uptime=0.0%))",,"2022-11-02 00:06:06.0","2022-11-02 00:08:07.0",,,
181.205.41.210,7654,,,"[ProtocolDataType(type=https, port=7654, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=7654, tls=true, autoRead=[false])]",,true,"Colombia Móvil",Colombia,CO,6.252900123596191,-75.5645980834961,AS13489,"PerformanceConnectData(aws_NA=EndpointServerData(ping=6069, connections=ConnectionAttempts(success=934, fail=13429), uptime=6.0%), ora_UK=EndpointServerData(ping=2433, connections=ConnectionAttempts(success=606, fail=13808), uptime=4.0%), ora_JP=EndpointServerData(ping=3578, connections=ConnectionAttempts(success=1012, fail=13389), uptime=7.0%), ms_HK=EndpointServerData(ping=4571, connections=ConnectionAttempts(success=1011, fail=13387), uptime=7.0%))",,"2022-11-01 23:57:14.0","2022-11-02 00:06:53.0",,,
181.205.46.178,4666,,,"[ProtocolDataType(type=socks4, port=4666, tls=true, autoRead=[false])]",,true,"Colombia Móvil",Colombia,CO,6.252900123596191,-75.5645980834961,AS13489,"PerformanceConnectData(aws_NA=EndpointServerData(ping=426, connections=ConnectionAttempts(success=592, fail=6288), uptime=8.0%), ora_UK=EndpointServerData(ping=576, connections=ConnectionAttempts(success=334, fail=6559), uptime=4.0%), ora_JP=EndpointServerData(ping=693, connections=ConnectionAttempts(success=690, fail=6189), uptime=10.0%), ms_HK=EndpointServerData(ping=787, connections=ConnectionAttempts(success=176, fail=6697), uptime=2.0%))",,"2022-11-01 23:53:09.0","2022-11-02 00:06:53.0",,,
181.209.77.250,999,,,"[ProtocolDataType(type=https, port=999, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=999, tls=true, autoRead=[false])]",,true,"ARSAT - Empresa Argentina de Soluciones Satelitales S.A",Argentina,AR,-27.784099578857422,-64.26409912109375,AS52361,"PerformanceConnectData(aws_NA=EndpointServerData(ping=5336, connections=ConnectionAttempts(success=781, fail=13714), uptime=5.0%), ora_UK=EndpointServerData(ping=791, connections=ConnectionAttempts(success=381, fail=14094), uptime=2.0%), ora_JP=EndpointServerData(ping=8449, connections=ConnectionAttempts(success=802, fail=13713), uptime=5.0%), ms_HK=EndpointServerData(ping=7601, connections=ConnectionAttempts(success=822, fail=13682), uptime=5.0%))",,"2022-11-01 23:52:21.0","2022-11-02 00:06:53.0",,,
181.209.82.154,14888,,,"[ProtocolDataType(type=socks4, port=14888, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=23500, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=23500, tls=true, autoRead=[false])]",,true,"Daniel Alejandro Villagrán",Argentina,AR,-30.436599731445312,-64.35099792480469,AS52361,"PerformanceConnectData(aws_NA=EndpointServerData(ping=5782, connections=ConnectionAttempts(success=1686, fail=19856), uptime=7.0%), ora_UK=EndpointServerData(ping=4106, connections=ConnectionAttempts(success=1186, fail=20396), uptime=5.0%), ora_JP=EndpointServerData(ping=6824, connections=ConnectionAttempts(success=1767, fail=19734), uptime=8.0%), ms_HK=EndpointServerData(ping=4651, connections=ConnectionAttempts(success=1331, fail=20182), uptime=6.0%))",,"2022-11-02 00:06:05.0","2022-11-02 00:08:07.0",,,
